Latitude,Longitude,Timestamp
22.344058,73.1643355,2024-08-30 00:39:50.157000+00:00
22.344058,73.1643355,2024-08-30 00:39:50.157000+00:00
22.344058,73.1643355,2024-08-30 00:39:50.157000+00:00
22.344058,73.1643355,2024-08-30 00:39:50.157000+00:00
22.344058,73.1643355,2024-08-30 00:39:50.157000+00:00
22.344058,73.1643355,2024-08-30 00:39:50.157000+00:00
22.344058,73.1643355,2024-08-30 00:39:50.157000+00:00
22.344058,73.1643355,2024-08-30 00:39:50.157000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3440547,73.1643469,2024-08-30 00:39:50.625000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
22.3430655,73.1691721,2024-08-30 00:40:50.519000+00:00
